Rep,N,Crate,Model,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,nu
8,25,0.15,MVNC,0.14923143041569,1.70395833744371,2.48708158349155,8.94604685590986,6.25864520233532,6.38309289319468,2.23818949739029,2.83463877113602,2.32700001690722,0.0,4
8,25,0.15,MVTC,0.131600916067326,1.91265759673725,2.69888796381187,7.92783920246942,5.5232567919422,4.93401612568433,2.05628003841131,2.26070220976325,1.65147402260394,3.49609203167912,4
8,25,0.15,MSLC,0.108156944748951,1.4097505548969,1.99636659548492,8.05950367611046,5.65591148578366,5.96034775347026,1.7813489214169,2.8136648078299,4.0214732235236,3.8107292448439,4
9,25,0.15,MVN,2.15621584739933,3.03191014836598,3.88454274397774,4.95748177816608,3.62506777065032,3.56088682064363,1.79238989873841,1.93020753559696,2.41428209190249,0.0,4
9,25,0.15,MVT,2.15621229315171,3.03190688835044,3.88453971522727,4.95747329599474,3.62506463726015,3.56088445711547,1.79239084290798,1.93020703585091,2.41427757843324,616699.368940425,4
9,25,0.15,MSL,2.15568507382565,3.03141940752009,3.88409344337156,4.8327959796464,3.53435215285067,3.4718743531096,1.74790777074172,1.88207473678248,2.35349814675725,78.0563566649222,4
9,25,0.15,MVNC,1.95592707707818,2.88314488182109,3.73132696564788,6.36345823480105,4.55457826056775,4.46910314299987,2.21180976032016,2.51977346937215,3.15969565662288,0.0,4
9,25,0.15,MVTC,1.94826401727453,2.86824107906309,3.69271436485541,6.03899315233996,4.40097346750022,4.35227469689321,2.19751374714965,2.45924750238415,2.98572765654144,12.3719767547347,4
9,25,0.15,MSLC,1.37658404336669,2.18796581236692,2.88845366576694,7.14699008007765,5.23685576277003,6.11385286489809,2.62699147923258,3.49727931460161,5.36316215494274,3.84783084110646,4
10,25,0.15,MVN,2.00374131348961,2.83889321979959,3.20401108275534,4.10976091150192,1.34861134483339,1.37622522105512,0.61255863171755,0.734795140371712,1.42949710766348,0.0,4
10,25,0.15,MVT,2.00373917805307,2.83888967761746,3.20400771221473,4.10975687881469,1.34861206536416,1.37622085393192,0.612563214825747,0.734792363851497,1.42949087791802,458644.770748589,4
10,25,0.15,MSL,2.00259815850732,2.83683478010894,3.20205115861313,3.90864445496971,1.28378890697178,1.30716438102986,0.58556458055296,0.69760008640137,1.35676968285965,39.2627609336739,4
10,25,0.15,MVNC,1.77397843652214,2.72774345001153,3.09291606908261,5.75300220575428,2.03713025370959,1.80736454440625,0.786858954502665,0.853563418352568,1.83471148886285,0.0,4
10,25,0.15,MVTC,1.81630295070409,2.66249892411274,2.97378333186541,5.28705665202692,1.90515687002842,1.47078585002386,0.893700643580709,0.624960035082736,1.38359664271073,4.996126215297,4
10,25,0.15,MSLC,1.43532734237083,2.18331023747874,1.48350695897469,7.93971617260173,3.03078665493236,2.99320038064807,1.28655556808592,0.855743086281927,7.99257809007047,2.56898722501756,4
11,25,0.15,MVN,1.5656137035337,2.33073647940151,3.26070930648611,6.35967582107013,4.25261070929365,3.88067898869304,2.98865412165329,2.36467942289521,2.15648803114134,0.0,4
11,25,0.15,MVT,1.32676289774136,2.12952915566296,3.13369600729567,5.33054596025557,3.53161944900994,3.25283882208386,2.4921472666542,2.02213637228134,1.87650850805558,15.3697206644473,4
11,25,0.15,MSL,1.35638777577261,2.14783143648868,3.15256151054311,3.8840034042912,2.57398267952823,2.38459331544964,1.79715323587364,1.47429269866881,1.36712229229069,5.4146798795191,4
11,25,0.15,MVNC,1.3234966305904,2.13381025129634,3.11905111314916,8.19763692104598,5.4149222774873,5.03557356360717,3.92726002813254,3.14516616768673,2.81165047986025,0.0,4
11,25,0.15,MVTC,1.21959257823158,2.03792136875644,3.07596664405301,7.01363409957269,4.59297426503357,4.33284057779535,3.32738704540351,2.72072054604836,2.46843090928401,14.9822033823076,4
11,25,0.15,MSLC,1.09496580715866,1.79867751362917,2.68271149450436,6.65882538695219,4.13260061775411,4.7293691828246,3.46314274292186,3.26628996750513,3.34424337304125,5.17062950431672,4
12,25,0.15,MVN,0.969850352143973,2.11172057970598,3.00627542086736,4.34555585575355,2.82997858031621,3.39803000497162,1.77055299027607,2.27042151034112,2.262871622663,0.0,4
12,25,0.15,MVT,0.752597916790539,1.85757187503944,2.77599314604546,2.70496137332471,1.48333958008647,2.09140618362237,0.781529374028905,1.31702153457787,1.51000554677359,8.7302421424327,4
12,25,0.15,MSL,0.722503898109679,1.86172751919629,2.79460517571788,1.70926391591498,0.869521066171772,1.35391323477332,0.410212545599349,0.828245151738906,0.993454940990053,4.14257458410439,4
12,25,0.15,MVNC,0.717054118290314,1.87340111263324,2.83266905248302,5.99966177975563,4.14936275391845,4.83241347423211,2.75842641857222,3.29531044105775,3.12972732705927,0.0,4
12,25,0.15,MVTC,0.686222876775829,1.81066243513317,2.75041873989598,4.39504654121211,2.80853457708881,3.56737258914397,1.76214423174653,2.36904523797154,2.43110556958664,12.497971063347,4
12,25,0.15,MSLC,0.426668406989166,1.56711789266335,2.27430972495107,3.8510625710952,2.58162707186499,3.23722433091999,2.32896520656839,2.72765108480473,3.42904252163724,4.45667171767642,4
13,25,0.15,MVN,2.17256331948819,3.22549567498278,3.74682544288435,7.69904028880826,3.8785813432665,2.95836173585561,2.10277831897728,1.28330229680139,1.40107132349784,0.0,4
13,25,0.15,MVT,1.62997837669995,2.81629360181886,3.46002088629556,3.14301291842349,1.55780248878275,1.47116427027067,0.467542408603268,0.42630203968908,0.572161652894881,4.12188367390463,4
13,25,0.15,MSL,1.648636431324,2.8401008458089,3.49343864993495,1.93349649984967,0.946235118620007,0.899099156740157,0.248902743219052,0.237275107681533,0.352623891348138,2.72255486046815,4
13,25,0.15,MVNC,1.87985541493861,3.06625738630467,3.62129529096431,10.0540324052066,5.01708753235934,3.82979896736894,2.86857218236191,1.72379481329498,1.84111902320958,0.0,4
13,25,0.15,MVTC,1.73151511967289,2.87491368460788,3.50787627838486,4.09986440896811,1.99494215508752,1.9261437307385,0.646983017351755,0.566914532205582,0.764594038068969,3.46987313247606,4
13,25,0.15,MSLC,1.59548284266832,2.5228877040338,1.86652609658156,4.46697768762216,2.62912733941606,3.3719508633033,1.66789496691822,1.60955928588855,5.47075716032615,2.51338492121049,4
14,25,0.15,MVN,0.798284834116213,2.29282334204991,3.41631475187309,4.86769715651134,2.78862710888448,2.48033737703691,1.04187688950375,0.910348080644525,0.749844802172536,0.0,4
14,25,0.15,MVT,0.798283260973276,2.29282155140511,3.41631409481729,4.86768926752575,2.78862408288334,2.48033500468152,1.04187631177193,0.910347214977765,0.749842350715751,349125.89126735,4
14,25,0.15,MSL,0.798005206321791,2.29260187380618,3.41624385285055,4.74837829106967,2.72038342264408,2.41966879504512,1.01649439039454,0.888092584419304,0.731322012215137,79.960513038412,4
14,25,0.15,MVNC,0.55981364424071,2.14779260936786,3.30923772053963,6.88675336154855,4.02831679396384,3.41970138734399,1.62616255251774,1.37683550867093,1.07480807332059,0.0,4
14,25,0.15,MVTC,0.617651437116833,2.1944895547534,3.34163169610338,6.50669460595377,3.76529358213192,3.23035573051453,1.54313972603309,1.30065723169925,1.00670805184349,16.2472787077606,4
14,25,0.15,MSLC,0.501307577282206,1.93889826166558,2.59690268687726,9.2475996268008,5.43513822348871,4.40034129394531,1.84828243485303,2.0330798460477,3.49273204892339,10.7121771852751,4
15,25,0.15,MVN,1.16782319657496,2.05523420096036,2.98792081621657,8.46285367494061,5.5797643820343,5.13935371471038,3.03584731715035,2.36540276559182,1.87823294951228,0.0,4
15,25,0.15,MVT,0.95966033396079,1.89508143950785,2.89116719384227,7.63934462977358,5.0158023439857,4.58156475800593,2.70308683811168,2.05221003069898,1.61783589069242,16.5557973859015,4
15,25,0.15,MSL,1.11765737480636,2.01814855451355,2.96491407607938,7.04246144796761,4.63841397922373,4.26799592171132,2.51098231033863,1.9449742204768,1.54263663963248,11.8864796346979,4
15,25,0.15,MVNC,0.936706899341099,1.90432869476312,2.86904095305489,10.3203888828869,6.57690993755103,6.19019210228465,3.70349940849631,2.84082531605795,2.34274243524636,0.0,4
15,25,0.15,MVTC,0.847530751798462,1.85250578381353,2.83461020812933,9.5076208024813,6.00683332390537,5.63368425896821,3.35930713569549,2.51942814742368,2.0852807484579,17.3106058426985,4
15,25,0.15,MSLC,0.274844229812729,1.16298401218606,2.16280852213578,8.61614318848079,5.52976867718391,6.14243951290072,3.42560687400266,2.91764370641802,3.62462856239214,3.57869531411474,4
16,25,0.15,MVN,1.50554082273184,2.32151773910294,3.19819715542131,3.7248390242215,2.67792260959199,2.76916975478356,1.57373893186944,1.69384615391493,2.03617959201351,0.0,4
16,25,0.15,MVT,1.50551731204724,2.32149217222912,3.19818216846147,3.72477787878441,2.67788513324943,2.769129579889,1.57374445144455,1.69384507679429,2.03617657487502,64441.3124727625,4
16,25,0.15,MSL,1.504649311243,2.32054148813143,3.1976320644785,3.59747578922661,2.5865840045472,2.67466535837547,1.52106470511661,1.63689786292596,1.96768841751385,57.5015698609684,4
16,25,0.15,MVNC,1.28633949194541,2.13854713502885,3.04308855284811,5.25005740561256,3.86977906291608,3.89176430539348,2.49646692561779,2.54100032861696,2.84394167053065,0.0,4
16,25,0.15,MVTC,1.34020262899565,2.1815742268701,3.1117449698296,4.48102897799094,3.23905314312649,3.27522293028479,2.2126041692151,2.23293629556247,2.61302670117603,6.01585801375796,4
16,25,0.15,MSLC,1.15182693680567,1.75619865061755,2.46229912844056,4.21071163746844,3.61207993575178,4.32958813660884,2.99560832749037,3.54005459238529,4.54613393624717,7.70521067772443,4
17,25,0.15,MVN,0.865986327769136,1.49876226764783,2.7645810685563,8.47067481403825,4.99944558542984,3.92088722342374,2.06240301410216,1.80371416801867,1.38589302812259,0.0,4
17,25,0.15,MVT,0.865959018343694,1.49874151325301,2.76456820512467,8.47064046329557,4.99942964983819,3.92085623338669,2.06241538468641,1.80370460320978,1.38587774717709,90598.5608430538,4
17,25,0.15,MSL,0.864302664537846,1.49746639323238,2.76378340017757,8.16137707646492,4.81714692303917,3.77678676354686,1.9883476876817,1.73769998557306,1.33470019301696,53.0907415547168,4
17,25,0.15,MVNC,0.594245308170567,1.29861216027382,2.66134622875684,11.1076434862731,6.70327413965647,5.20753870761601,2.83206831613156,2.40139715785367,1.80194950115548,0.0,4
17,25,0.15,MVTC,0.594166112418148,1.29318132759571,2.65172090555808,10.5815000794937,6.34247517910254,4.8535201890936,2.72545077439329,2.24014520242086,1.66174423187105,13.8957348309471,4
17,25,0.15,MSLC,0.0021353149560074,0.746676263117926,1.81465779203623,10.0392927947645,6.34020572689555,5.11617779579434,4.00566491118338,3.30064768973088,3.64990828643958,4.74530313259538,4
18,25,0.15,MVN,0.646687398090968,1.85070929138671,2.69525888962667,5.97556887613872,4.24507793852202,4.43280310576728,2.56933329145717,2.09654687373951,2.43327267406982,0.0,4
18,25,0.15,MVT,0.369890761663436,1.60995647839421,2.42697160279205,4.71371687284037,3.53787460320164,3.74360057887705,2.20140266040095,1.92211982746634,1.79404609166153,5.93528714972807,4
18,25,0.15,MSL,0.457122547692315,1.67526278768634,2.45178533617287,3.02828292746551,2.26977337807772,2.37350024080745,1.43575550237051,1.2441721221968,1.14142561083044,3.03678194258378,4
18,25,0.15,MVNC,0.395314958837154,1.68059567044165,2.55459204900113,7.96072604441021,5.68773043156591,5.70503864544875,3.1291462457917,2.66109443900542,3.1477469547404,0.0,4
18,25,0.15,MVTC,0.417696772626456,1.70897873689112,2.47395680840136,6.74059210664246,4.85043784940893,4.92727117820281,2.85720735430451,2.47502252976747,2.56963817991548,10.4822608011141,4
18,25,0.15,MSLC,0.465770666264573,1.61739140522094,2.1876083894136,6.13224405592378,4.04687330485435,3.99401735401009,2.454538147076,2.2138217677798,3.16520860955704,3.1205254725583,4
19,25,0.15,MVN,1.04668034392389,1.92496232866113,3.74423304450635,7.61814081843758,5.94610749201428,6.62453221136091,3.34515428136983,3.19676958575953,2.45756731837344,0.0,4
19,25,0.15,MVT,0.430821782871663,1.4694318331956,3.38515221341034,3.51737716432753,3.21758480501228,4.0844645259636,1.49869777954994,1.79090849086947,1.40410059450373,4.22110682403337,4
19,25,0.15,MSL,0.466680670171997,1.56804344225129,3.45344214145161,2.15643801932189,1.96098101845762,2.45985405098627,0.87442753956299,1.05682092451597,0.856382686436939,2.70389602193346,4
19,25,0.15,MVNC,0.498331666663327,1.59619099127482,3.52002104956408,12.2477138084825,9.58346365047595,9.53374463858309,5.58205367801087,4.94288847715955,3.63041900831876,0.0,4
19,25,0.15,MVTC,0.35219081396368,1.65023791274143,3.45367621060161,8.26046423074608,6.81711388576507,6.79034412958454,3.62626564546228,3.36026597580496,2.55259839505989,6.51618168015861,4
19,25,0.15,MSLC,0.474136357155112,1.57904594281084,3.50906566689631,13.3029208711159,10.5506980766908,10.3399873092117,6.19502664491181,5.49469677811174,3.93119713662716,214.956065909567,4
20,25,0.15,MVN,1.20860435156199,2.4326685708963,3.14042537409307,6.9663675686075,4.94929386812098,4.15777374132222,2.26714315651593,1.61241229980822,2.22488841011124,0.0,4
20,25,0.15,MVT,0.56754021317724,1.9733502149323,2.75838107754156,4.32983833680681,2.89846044963354,2.41027112391744,0.927708966565965,0.487665838666642,1.03629514191305,4.52273855908581,4
20,25,0.15,MSL,0.716054532963018,2.05213867634824,2.78313528537568,2.67631370764318,1.74224860755779,1.43182790234346,0.477067125346375,0.20682991553369,0.590148231886874,2.74911578877199,4
20,25,0.15,MVNC,0.899288400681675,2.19728617776878,2.96298397365957,9.55996200224108,6.8970251644011,5.71444914324455,3.16791163248597,2.229354196735,2.97443147751474,0.0,4
20,25,0.15,MVTC,0.680398463064065,2.06086424142244,2.78434133888046,7.25130383060091,4.94832105505947,4.00682201260235,1.85714856666815,1.10734359577844,1.8868153162601,7.59918920509716,4
20,25,0.15,MSLC,0.71226927236308,2.10618647590976,2.00664694019263,6.19279656640421,4.47670035927072,3.83127800242588,2.55446775186922,1.43413709267066,4.67595865766818,2.80571112817732,4
21,25,0.15,MVN,0.345786351285628,1.59804926466663,2.99640959420701,7.19098348060752,4.11989287305636,3.88430588703906,1.48648966617107,1.64526609562899,1.81119263950272,0.0,4
21,25,0.15,MVT,0.345695341076175,1.59790920334729,2.99628549648544,7.19053065515711,4.11958840347604,3.88398185600288,1.48635062874794,1.64507653872101,1.81095307683417,20685.5381954668,4
21,25,0.15,MSL,0.342658211034847,1.59320470909484,2.99205842625858,6.77565476421229,3.88032526790389,3.6571483538272,1.39882608510726,1.54699722464035,1.70197246465762,33.8670947535543,4
21,25,0.15,MVNC,0.156872668547297,1.36899900925912,2.86616611239854,8.99308163413159,5.44350905322105,5.20087328441938,1.7936315823702,2.11990796057489,2.33462795413127,0.0,4
21,25,0.15,MVTC,0.252963904602123,1.14164616576065,2.60138303256845,6.36219081845937,4.05135738285941,3.90149656429375,1.34833559081738,1.40777498167625,1.46964524626006,5.46548465428511,4
21,25,0.15,MSLC,0.0891238908301628,1.01116320742122,1.93356220077821,6.62879217064495,4.14850231711905,4.42207177351478,1.70651484616906,2.06402399588506,5.29165221637827,2.78916174401956,4
22,25,0.15,MVN,1.2423146951402,2.05778132825777,2.98085044424493,10.9003114835313,7.01824008614775,5.77666661934108,2.90184871474407,2.39935159408432,1.67843023798213,0.0,4
22,25,0.15,MVT,0.931509263097238,1.86051041851815,2.87088711018278,8.53716430768569,5.76814115443927,5.00009953921664,2.29652202428406,2.02273438487749,1.46612181085405,14.2211648275223,4
22,25,0.15,MSL,0.973238522147623,1.89585148834108,2.89093887246223,6.48052353091972,4.38497627146464,3.81587556377968,1.74278024520729,1.54067918928413,1.1191192427652,5.71294298818915,4
22,25,0.15,MVNC,0.711100717969154,1.88646563788418,2.88038172802656,16.6011485800986,10.0100742867923,7.20371832748814,3.55188224724214,2.77784911598373,2.07052810366103,0.0,4
22,25,0.15,MVTC,0.554648553419951,1.77813709286073,2.7834849652882,10.732190392041,6.87315815994882,5.36740629186705,2.37025078214268,2.05631236948582,1.65654387624423,6.49965425589047,4
22,25,0.15,MSLC,1.22816265927272,2.08864453457762,0.13329943049562,7.78906496347825,5.36938364221628,4.47938212730319,1.66057339620233,1.65549694334171,10.6961249008257,2.000001,4
23,25,0.15,MVN,0.672364459264906,2.03901124832699,2.89644458113139,3.73280906948731,1.9451049676928,2.36997804166826,0.973650933785904,1.14566315688981,1.72300733301066,0.0,4
23,25,0.15,MVT,0.68157776878447,2.0351864173348,2.85869194965392,3.60706013034986,1.89241867389103,2.32628206662303,1.00899934183168,1.15969273412634,1.65313369655429,47.0453445539395,4
23,25,0.15,MSL,0.708405108453252,2.04630679581867,2.81914591362285,2.66136111309707,1.39808030662486,1.7434505914238,0.831560265894563,0.915815678093479,1.18855871689159,6.17422168021528,4
23,25,0.15,MVNC,0.500349822659197,1.86281174566843,2.74726324244167,5.04585329312134,2.7845488960952,3.31705111691878,1.71286545798161,1.72116245996309,2.38410739068202,0.0,4
23,25,0.15,MVTC,0.778742765660016,1.96201324641942,2.71051644140634,3.79347668249522,2.20079300338513,2.88250617474177,1.48761680580542,1.54208276679069,1.89169034566874,6.49648690845643,4
23,25,0.15,MSLC,0.471276505456794,1.50132800953447,2.43772670611248,4.04839404463836,2.59116794333422,3.70372488636546,1.80484764178296,1.75469228856426,2.62796437049255,4.4146688379545,4
24,25,0.15,MVN,1.76614030732163,2.444434511677,3.45933485803376,6.08809344459115,4.40236826933569,4.15530807045296,2.10427918446157,2.13189225237251,1.75549090106903,0.0,4
24,25,0.15,MVT,1.50142889953779,2.2623828676199,3.35260174863028,4.65075382312227,3.63142418441996,3.65957126651826,1.70087194372591,1.87136416032135,1.6228270544723,14.0985223907794,4
24,25,0.15,MSL,1.45283964069239,2.24470538175401,3.34882808854626,2.92840819252941,2.38068797739237,2.49424981629606,1.10479017750224,1.27562880893476,1.1278843505151,4.52292163732886,4
24,25,0.15,MVNC,1.52418153217484,2.29365554602427,3.34183320299353,7.87114222423936,5.57540666530915,5.16682681629159,2.79170471174209,2.78541680203729,2.33216079956075,0.0,4
24,25,0.15,MVTC,1.41616237563837,2.24710650407622,3.32498148014883,6.09416243126906,4.5527281753333,4.46697259119864,2.1979644435316,2.36926980239958,2.10128449650921,11.2894061001663,4
24,25,0.15,MSLC,1.10000319627754,1.74462738251915,2.65687790191146,6.12689089486491,4.71710798294168,5.33372344153285,3.17339264278135,3.62080458746488,4.14427970103317,5.68606441423111,4
25,25,0.15,MVN,1.60417673880829,2.45849582855235,3.59445748878027,6.96920157417637,3.28297613210216,2.18591742664201,2.22494291106639,1.29642164518924,2.29386055854428,0.0,4
25,25,0.15,MVT,1.65411391177549,2.42201092269094,3.41899904701866,6.62690950844831,3.36211276452016,2.12360433393532,1.5308354695003,0.95936188449376,0.990256493247265,5.14131473791614,4
25,25,0.15,MSL,1.60154781330493,2.39598310161165,3.39953703491916,4.08801088177224,2.07204050148127,1.32761496486299,0.923972701488052,0.59596281133411,0.591558003201263,3.04376960819356,4
25,25,0.15,MVNC,1.37793172144936,2.34029359193247,3.36340076053932,9.18608881862474,4.29756325430465,2.85271833056888,3.30462620927106,2.07286345522535,3.32666727137808,0.0,4
25,25,0.15,MVTC,1.75337636940652,2.51761976200967,3.39316016845129,7.91262317515198,3.87742839957052,2.43120794341631,2.04460174755641,1.32413748699271,1.52055134337343,5.49673879151213,4
25,25,0.15,MSLC,1.42026402337075,2.19089292072292,2.9268083531224,6.42018654840524,3.32492618648046,2.54668598222252,2.32093372499651,1.98416779082569,2.99675568658221,3.63431701538984,4
26,25,0.15,MVN,2.27713915691958,2.64170893691336,2.92901443357478,4.24547928601768,3.26224218489903,4.48499957769342,1.62809286462658,2.68955030979119,2.68230424108869,0.0,4
26,25,0.15,MVT,2.2771376961324,2.64170318453094,2.92900851855706,4.24546608703052,3.26222977417931,4.48496996428066,1.62809609367985,2.68953930437537,2.6822918753515,186997.851268758,4
26,25,0.15,MSL,2.27700703272144,2.64118921564749,2.92848346364487,4.11579221325762,3.16237576380183,4.34657912146957,1.5790728842051,2.60713552107099,2.59999493291787,63.9805916856768,4
26,25,0.15,MVNC,2.07184446798372,2.45545450913489,2.77765122099737,5.90164336525977,4.59381877851724,5.90865407012248,2.13412108742829,3.48361550097924,3.54835747660285,0.0,4
26,25,0.15,MVTC,2.1682034765823,2.5199408012808,2.78951971809973,5.48105294236512,4.16743074416327,5.31551701215991,2.05821582511163,3.25168194861213,3.35827338603382,14.1500858933696,4
26,25,0.15,MSLC,2.05065251222672,2.3161572661911,2.43840334799932,4.85146894116767,3.69098227344384,4.79794970976439,1.71302431444408,2.89357496151157,4.03866431907131,3.40523426101914,4
27,25,0.15,MVN,1.29877995818042,2.4547602471031,3.37566842224802,8.46666946947245,4.65021643220356,3.15330579159307,2.04345908208445,1.39246276340335,0.937053114493966,0.0,4
27,25,0.15,MVT,1.1172775191724,2.31353180202987,3.26591345251564,7.92830093265027,4.37021678919445,2.96565081796329,1.89243723250819,1.2810598342676,0.784457671079196,12.7075248460741,4
27,25,0.15,MSL,1.17563570377853,2.35995341024281,3.27921400069131,5.94417226690034,3.26708813417528,2.21281799127919,1.39679025856132,0.947919693804967,0.56410458755889,5.05843072979793,4
27,25,0.15,MVNC,1.00045074947157,2.259566224282,3.24910528021262,11.4755542813636,6.43321522406479,4.36634649873816,3.00985432756544,2.04641759709947,1.34589177096257,0.0,4
27,25,0.15,MVTC,1.00502379620037,2.2426871302209,3.21284978267275,10.8219484581008,6.06778082986175,4.13187443410511,2.78216675700495,1.88996309135616,1.17834670632668,16.8873124742113,4
27,25,0.15,MSLC,0.769499858353345,1.94354681980111,2.67158637126511,9.78720869735166,5.86799705077036,4.33758877720787,3.94266531430721,2.98065613295592,3.04338900065312,6.90492327911575,4
28,25,0.15,MVN,1.22351771392885,2.30935892581126,3.21860785519688,7.05124097376848,4.02327117254341,3.63571646206713,1.38844613224626,1.55951642937398,1.51448611605373,0.0,4
28,25,0.15,MVT,1.22351596639259,2.30935700895483,3.2186067901398,7.05123180395527,4.02326484169477,3.63571001304896,1.38844380161313,1.55951419214389,1.51448436505882,969635.459414046,4
28,25,0.15,MSL,1.22265146671142,2.30841734572383,3.21807860199511,6.80925545054024,3.88467197842037,3.51008784551565,1.34051712531169,1.50589046812875,1.46260762941417,57.1876252812468,4
28,25,0.15,MVNC,1.03592922366179,2.13483697281369,3.12398887357275,8.6776296208925,4.94101273038045,4.63276217705773,1.88090066685025,1.96574061727177,1.89468245994891,0.0,4
28,25,0.15,MVTC,1.09375166203813,2.08349797002099,3.13803423497548,7.75154810242487,4.47859189083941,4.27792517765976,1.58983447488034,1.79292530906765,1.70909067366163,10.0034870275178,4
28,25,0.15,MSLC,0.429091889946061,1.22262761193784,2.6193653035474,7.92612272023073,4.76070162124916,5.29970978514097,2.17573805363369,2.07518374837282,2.62255101466776,3.67840280142238,4
29,25,0.15,MVN,1.24715973055823,2.15665767677065,2.95014566044536,4.76975131649349,3.10765535030161,2.9628721733194,1.44003850975638,1.65614005958836,1.8391651690272,0.0,4
29,25,0.15,MVT,1.24715803696656,2.15665559998259,2.95014469976981,4.76974414380698,3.10764862471518,2.9628648772416,1.44003489018508,1.65613624730677,1.83916302279349,1056785.92230698,4
29,25,0.15,MSL,1.2455788975711,2.15471387203777,2.94923382797364,4.57152100714555,2.976532330503,2.83702404662334,1.37879804300978,1.58603319937945,1.76329008623959,47.7027438338711,4
29,25,0.15,MVNC,1.08312837178623,1.99093554335306,2.83766396189184,5.98321993159264,3.97448618954279,3.86983089833018,1.91644412161506,2.16579317644528,2.3803524552107,0.0,4
29,25,0.15,MVTC,1.14447938375701,1.94419234015467,2.91319824574846,4.79348887888529,3.01098817033761,2.93227911582664,1.31686625964775,1.6139669959124,1.99936787505121,4.99861385840753,4
29,25,0.15,MSLC,0.673663910426665,1.43671790410489,2.18980618210525,6.83149199372395,4.37275412521933,4.85340694620044,2.15637992503817,2.66482146272944,4.00390341667465,6.15963049615039,4
30,25,0.15,MVN,0.812341816550818,1.44494015726431,2.77117633751288,6.04478977145249,4.0477368860888,4.20936197425722,1.17912085242752,0.914845180346189,1.07251705862844,0.0,4
30,25,0.15,MVT,0.760703753654113,1.40460309788244,2.76784714981487,5.91953784152412,3.95982116333853,4.08880115651144,1.19956927100145,0.940233517450324,1.05855160415131,68.3521424254742,4
30,25,0.15,MSL,0.78593046000178,1.42315678227893,2.77100259302007,5.28343298997793,3.53280473309733,3.65789533695897,1.05324676738885,0.82300165175834,0.940800158600385,15.5183964068253,4
30,25,0.15,MVNC,0.56509686520407,1.27410023406724,2.6760899470873,8.00325932078134,5.28344734941759,5.39183938410522,1.53404795052316,1.28118849440483,1.4126304481076,0.0,4
30,25,0.15,MVTC,0.359972122050426,1.20492482490647,2.73283665315024,6.35701633218924,3.97039488155701,3.78336883830098,1.4456078571314,1.20114769928412,1.19106611092761,4.5,4
30,25,0.15,MSLC,0.31202662688488,0.993276832697317,2.19082446884142,7.32170758166869,4.62276316732531,4.88768558341217,1.55483677678697,1.55309040762319,2.72939974366574,3.4886949758526,4
31,25,0.15,MVN,1.74542585343093,2.40770830199776,3.51118205416232,9.30792338071028,5.57578461825173,4.53746645073385,2.640055804705,2.38016352198916,2.16193079976043,0.0,4
31,25,0.15,MVT,1.66093365863575,2.35692965809913,3.48145131992036,8.70742584593912,5.33254068414586,4.42958646549756,2.53886647482817,2.3414648163117,2.13960834589294,59.1289080949766,4
31,25,0.15,MSL,1.47350150745802,2.25865385037025,3.42706826730378,5.34097379216028,3.49634846095641,3.08800366296534,1.66189584661759,1.64684961440784,1.53808383383084,5.54094433021033,4
31,25,0.15,MVNC,1.20986916518046,2.22172146467516,3.35900707462318,14.7902138415597,8.50043102413596,6.00349101268956,4.10543584237144,3.24101117931527,2.94082866749103,0.0,4
31,25,0.15,MVTC,1.17508898344349,2.1926590906206,3.32591405086467,11.363014716976,6.91321287692314,5.24559803302796,3.42533305776355,2.93774528359689,2.79073515302464,11.0383734394583,4
31,25,0.15,MSLC,0.976344821948949,1.93082412296656,2.66741266992642,8.84021165520096,5.58478440095262,4.37276282949164,3.44266426950419,3.16566031301056,4.04603626016541,3.23101686542911,4
32,25,0.15,MVN,1.46376371509631,2.11457860462979,2.75102146919913,3.74105371743462,1.37790472703839,2.37525060862021,1.00823947585591,1.27150073837093,1.35180894942037,0.0,4
32,25,0.15,MVT,1.46376308608371,2.11457667986905,2.7510205700061,3.74105013422233,1.37790420435024,2.37524513912476,1.00823975861925,1.2714990945079,1.35180600809921,478892.166903542,4
32,25,0.15,MSL,1.46357483389528,2.11397940571659,2.75073116584025,3.60492562457849,1.3280131616338,2.28781766401205,0.971934771587391,1.22511224624274,1.30210282910756,53.3407283798322,4
32,25,0.15,MVNC,1.29791713855632,1.97592064091012,2.65337637306909,4.83366676728134,1.64010658075384,3.03286563865721,1.16063085434459,1.61637444003589,1.73503058760584,0.0,4
32,25,0.15,MVTC,1.35493119792857,1.97784867970003,2.6833840211193,4.57487814567447,1.5972081552205,2.8026459788352,1.14002231642987,1.52902734016519,1.57793555733393,11.4123595105425,4
32,25,0.15,MSLC,0.578514621783376,1.33903764053407,1.96791839276186,7.58073149323113,1.73950699266234,4.82737832232168,1.07458110064305,2.2835357963453,4.03115720748737,3.99493814995693,4
33,25,0.15,MVN,-0.0205546390887262,1.4860893321035,2.50615744955857,3.21212663589692,2.17004416946221,2.86312674851235,1.35963871068416,1.27849210963241,0.947083248972422,0.0,4
33,25,0.15,MVT,-0.104343559785377,1.4317915795667,2.4641788126649,2.98401064367527,1.95294423924949,2.578700960633,1.2359347486839,1.14707074976387,0.865623188036825,32.7156462628809,4
