Rep,N,Crate,Model,MSE_R,MSE_C,nu
66,200,0.0,MVTCR,1.92946368383637,,10
66,200,0.0,MSLCR,1.92949615558345,,10
67,200,0.0,MVNR,1.89299354898054,,10
67,200,0.0,MVTR,1.89351439850896,,10
67,200,0.0,MSLR,1.89359846155192,,10
67,200,0.0,MVNCR,1.89299354898054,,10
67,200,0.0,MVTCR,1.89351439850824,,10
67,200,0.0,MSLCR,1.89325076402641,,10
68,200,0.0,MVNR,2.07858646788987,,10
68,200,0.0,MVTR,2.07858663449105,,10
68,200,0.0,MSLR,2.07858738625839,,10
68,200,0.0,MVNCR,2.07858646788987,,10
68,200,0.0,MVTCR,2.0785866291281,,10
68,200,0.0,MSLCR,2.07881467911893,,10
69,200,0.0,MVNR,1.94283658860018,,10
69,200,0.0,MVTR,1.94283390990602,,10
69,200,0.0,MSLR,1.94283460933717,,10
69,200,0.0,MVNCR,1.94283658860018,,10
69,200,0.0,MVTCR,1.94283388616239,,10
69,200,0.0,MSLCR,1.94283746999474,,10
70,200,0.0,MVNR,2.1131812426799,,10
70,200,0.0,MVTR,2.11327241565137,,10
70,200,0.0,MSLR,2.11323454440615,,10
70,200,0.0,MVNCR,2.1131812426799,,10
70,200,0.0,MVTCR,2.11327241565164,,10
70,200,0.0,MSLCR,2.11329275888666,,10
71,200,0.0,MVNR,1.91220020343881,,10
71,200,0.0,MVTR,1.91220019774301,,10
71,200,0.0,MSLR,1.9121968993455,,10
71,200,0.0,MVNCR,1.91220020343881,,10
71,200,0.0,MVTCR,1.91220019515362,,10
71,200,0.0,MSLCR,1.91213621202077,,10
72,200,0.0,MVNR,2.11499698924735,,10
72,200,0.0,MVTR,2.11528705719023,,10
72,200,0.0,MSLR,2.1151983508209,,10
72,200,0.0,MVNCR,2.11499698924735,,10
72,200,0.0,MVTCR,2.11528705731287,,10
72,200,0.0,MSLCR,2.11526352983795,,10
73,200,0.0,MVNR,2.15984427071964,,10
73,200,0.0,MVTR,2.16050338857227,,10
73,200,0.0,MSLR,2.16068130291461,,10
73,200,0.0,MVNCR,2.15984427071964,,10
73,200,0.0,MVTCR,2.16050338857067,,10
73,200,0.0,MSLCR,2.16048997913288,,10
74,200,0.0,MVNR,1.88348780428017,,10
74,200,0.0,MVTR,1.88362722843482,,10
74,200,0.0,MSLR,1.88361421450038,,10
74,200,0.0,MVNCR,1.88348780428017,,10
74,200,0.0,MVTCR,1.88362722843384,,10
74,200,0.0,MSLCR,1.88348715616579,,10
75,200,0.0,MVNR,2.09136093312077,,10
75,200,0.0,MVTR,2.09136452802137,,10
75,200,0.0,MSLR,2.0913604993289,,10
75,200,0.0,MVNCR,2.09136093312077,,10
75,200,0.0,MVTCR,2.09136452802144,,10
75,200,0.0,MSLCR,2.09135832767269,,10
76,200,0.0,MVNR,1.96194890854795,,10
76,200,0.0,MVTR,1.9619630286833,,10
76,200,0.0,MSLR,1.96195952877095,,10
76,200,0.0,MVNCR,1.96194890854795,,10
76,200,0.0,MVTCR,1.96196302868379,,10
76,200,0.0,MSLCR,1.96196016322178,,10
77,200,0.0,MVNR,1.94816468600153,,10
77,200,0.0,MVTR,1.94811746820447,,10
77,200,0.0,MSLR,1.94810094885356,,10
77,200,0.0,MVNCR,1.94816468600153,,10
77,200,0.0,MVTCR,1.94811746820438,,10
77,200,0.0,MSLCR,1.94810446325684,,10
78,200,0.0,MVNR,1.9147824739011,,10
78,200,0.0,MVTR,1.91513343760245,,10
78,200,0.0,MSLR,1.91519659077899,,10
78,200,0.0,MVNCR,1.9147824739011,,10
78,200,0.0,MVTCR,1.91513343758481,,10
78,200,0.0,MSLCR,1.91512726622458,,10
79,200,0.0,MVNR,2.02797173551929,,10
79,200,0.0,MVTR,2.02854658113079,,10
79,200,0.0,MSLR,2.02842452153793,,10
79,200,0.0,MVNCR,2.0279717355193,,10
79,200,0.0,MVTCR,2.02854658113261,,10
79,200,0.0,MSLCR,2.02828104770972,,10
80,200,0.0,MVNR,1.91086305362886,,10
80,200,0.0,MVTR,1.91086082039777,,10
80,200,0.0,MSLR,1.91082173487687,,10
80,200,0.0,MVNCR,1.91086305362886,,10
80,200,0.0,MVTCR,1.91086082039679,,10
80,200,0.0,MSLCR,1.9108070230538,,10
81,200,0.0,MVNR,2.21026919129676,,10
81,200,0.0,MVTR,2.2107124148319,,10
81,200,0.0,MSLR,2.21053359031655,,10
81,200,0.0,MVNCR,2.21026919129676,,10
81,200,0.0,MVTCR,2.21071241482972,,10
81,200,0.0,MSLCR,2.21073399017622,,10
82,200,0.0,MVNR,2.13021219376326,,10
82,200,0.0,MVTR,2.13021169265139,,10
82,200,0.0,MSLR,2.13021061269053,,10
82,200,0.0,MVNCR,2.13021219376326,,10
82,200,0.0,MVTCR,2.13021145237402,,10
82,200,0.0,MSLCR,2.13011033035178,,10
83,200,0.0,MVNR,2.03828271115546,,10
83,200,0.0,MVTR,2.03861541470594,,10
83,200,0.0,MSLR,2.03861835821401,,10
83,200,0.0,MVNCR,2.03828271115546,,10
83,200,0.0,MVTCR,2.03861541471548,,10
83,200,0.0,MSLCR,2.03853221705834,,10
84,200,0.0,MVNR,1.98571130670376,,10
84,200,0.0,MVTR,1.985681694688,,10
84,200,0.0,MSLR,1.98569425776045,,10
84,200,0.0,MVNCR,1.98571130670376,,10
84,200,0.0,MVTCR,1.98568169468813,,10
84,200,0.0,MSLCR,1.9856935034074,,10
85,200,0.0,MVNR,1.96376998488596,,10
85,200,0.0,MVTR,1.96376513399575,,10
85,200,0.0,MSLR,1.96376322119746,,10
85,200,0.0,MVNCR,1.96376998488596,,10
85,200,0.0,MVTCR,1.9637651339458,,10
85,200,0.0,MSLCR,1.96372131631263,,10
86,200,0.0,MVNR,2.02619913918772,,10
86,200,0.0,MVTR,2.02631643950062,,10
86,200,0.0,MSLR,2.026258281506,,10
86,200,0.0,MVNCR,2.02619913918772,,10
86,200,0.0,MVTCR,2.02631643949102,,10
86,200,0.0,MSLCR,2.02632438986661,,10
87,200,0.0,MVNR,1.99358741604974,,10
87,200,0.0,MVTR,1.99350691991442,,10
87,200,0.0,MSLR,1.99351168516377,,10
87,200,0.0,MVNCR,1.99358741604974,,10
87,200,0.0,MVTCR,1.99350691991442,,10
87,200,0.0,MSLCR,1.99351187537996,,10
88,200,0.0,MVNR,1.85795774966171,,10
88,200,0.0,MVTR,1.85793021487429,,10
88,200,0.0,MSLR,1.85794181587645,,10
88,200,0.0,MVNCR,1.85795774966171,,10
88,200,0.0,MVTCR,1.85793021487386,,10
88,200,0.0,MSLCR,1.85793733320072,,10
89,200,0.0,MVNR,2.19748064944113,,10
89,200,0.0,MVTR,2.19745358258213,,10
89,200,0.0,MSLR,2.19745044751591,,10
89,200,0.0,MVNCR,2.19748064944113,,10
89,200,0.0,MVTCR,2.19745358258287,,10
89,200,0.0,MSLCR,2.19745461151937,,10
90,200,0.0,MVNR,1.90148994705219,,10
90,200,0.0,MVTR,1.90148739784113,,10
90,200,0.0,MSLR,1.90147956537512,,10
90,200,0.0,MVNCR,1.90148994705219,,10
90,200,0.0,MVTCR,1.9014873978411,,10
90,200,0.0,MSLCR,1.9014868192555,,10
91,200,0.0,MVNR,1.93843419442985,,10
91,200,0.0,MVTR,1.93843366958522,,10
91,200,0.0,MSLR,1.93843802028881,,10
91,200,0.0,MVNCR,1.93843419442985,,10
91,200,0.0,MVTCR,1.93843330989914,,10
91,200,0.0,MSLCR,1.93845229564872,,10
92,200,0.0,MVNR,2.05063686604614,,10
92,200,0.0,MVTR,2.05043419417583,,10
92,200,0.0,MSLR,2.05049933946793,,10
92,200,0.0,MVNCR,2.05063686604614,,10
92,200,0.0,MVTCR,2.05043419417393,,10
92,200,0.0,MSLCR,2.050447116551,,10
93,200,0.0,MVNR,1.91976721650257,,10
93,200,0.0,MVTR,1.91977022452394,,10
93,200,0.0,MSLR,1.91975737735683,,10
93,200,0.0,MVNCR,1.91976721650257,,10
93,200,0.0,MVTCR,1.91977022452391,,10
93,200,0.0,MSLCR,1.919759106242,,10
94,200,0.0,MVNR,1.9135627530826,,10
94,200,0.0,MVTR,1.9135693970759,,10
94,200,0.0,MSLR,1.91355168765702,,10
94,200,0.0,MVNCR,1.9135627530826,,10
94,200,0.0,MVTCR,1.91356939707639,,10
94,200,0.0,MSLCR,1.9135537509536,,10
95,200,0.0,MVNR,1.98476988314112,,10
95,200,0.0,MVTR,1.98470603258309,,10
95,200,0.0,MSLR,1.98471050553808,,10
95,200,0.0,MVNCR,1.98476988314112,,10
95,200,0.0,MVTCR,1.98470639121463,,10
95,200,0.0,MSLCR,1.98465839009502,,10
96,200,0.0,MVNR,1.91425271322394,,10
96,200,0.0,MVTR,1.9142795467704,,10
96,200,0.0,MSLR,1.91426277984995,,10
96,200,0.0,MVNCR,1.91425271322394,,10
96,200,0.0,MVTCR,1.91427954676906,,10
96,200,0.0,MSLCR,1.91426154711532,,10
97,200,0.0,MVNR,1.79655149801967,,10
97,200,0.0,MVTR,1.79661317669742,,10
97,200,0.0,MSLR,1.79658574865628,,10
97,200,0.0,MVNCR,1.79655149801967,,10
97,200,0.0,MVTCR,1.79661317669706,,10
97,200,0.0,MSLCR,1.79658537164517,,10
98,200,0.0,MVNR,1.95959511983151,,10
98,200,0.0,MVTR,1.95959511979009,,10
98,200,0.0,MSLR,1.95959516954109,,10
98,200,0.0,MVNCR,1.95959511983151,,10
98,200,0.0,MVTCR,1.95959525817897,,10
98,200,0.0,MSLCR,1.95959699264126,,10
99,200,0.0,MVNR,2.10005896495541,,10
99,200,0.0,MVTR,2.10005897701176,,10
99,200,0.0,MSLR,2.10005756297516,,10
99,200,0.0,MVNCR,2.10005896495541,,10
99,200,0.0,MVTCR,2.10005898004862,,10
99,200,0.0,MSLCR,2.10006579917342,,10
100,200,0.0,MVNR,2.28545768412054,,10
100,200,0.0,MVTR,2.28564812431059,,10
100,200,0.0,MSLR,2.28580685634033,,10
100,200,0.0,MVNCR,2.28545768412054,,10
100,200,0.0,MVTCR,2.28564812431078,,10
100,200,0.0,MSLCR,2.2860319223737,,10
1,200,0.05,MVNR,1.91240999002417,,10
1,200,0.05,MVTR,1.91232974147684,,10
1,200,0.05,MSLR,1.91235177801961,,10
1,200,0.05,MVNCR,1.91122594788704,0.468164203627444,10
1,200,0.05,MVTCR,1.91137911629275,0.450166275857461,10
1,200,0.05,MSLCR,1.93280056495093,0.822675952527435,10
2,200,0.05,MVNR,1.8430279329312,,10
2,200,0.05,MVTR,1.84302791102162,,10
2,200,0.05,MSLR,1.8430234484213,,10
2,200,0.05,MVNCR,1.84223164971664,0.518497514736145,10
2,200,0.05,MVTCR,1.84222821661193,0.530698404878035,10
2,200,0.05,MSLCR,1.90945868278852,0.992268760046239,10
3,200,0.05,MVNR,2.13599421969392,,10
3,200,0.05,MVTR,2.13599427579342,,10
3,200,0.05,MSLR,2.13599224353488,,10
3,200,0.05,MVNCR,2.13453369998616,0.746997783081456,10
3,200,0.05,MVTCR,2.13472174283121,0.712945158951347,10
3,200,0.05,MSLCR,2.14944536973312,1.19089945761795,10
4,200,0.05,MVNR,1.93628003028454,,10
4,200,0.05,MVTR,1.93577899903116,,10
4,200,0.05,MSLR,1.93582541246647,,10
4,200,0.05,MVNCR,1.93483978989015,0.276506524407306,10
4,200,0.05,MVTCR,1.93523054646114,0.255734394721248,10
4,200,0.05,MSLCR,1.94814102013911,0.72326866233508,10
5,200,0.05,MVNR,1.87207641878543,,10
5,200,0.05,MVTR,1.87178501728414,,10
5,200,0.05,MSLR,1.87181339728351,,10
5,200,0.05,MVNCR,1.87144413229449,0.324517924674786,10
5,200,0.05,MVTCR,1.87144430122202,0.315753325903197,10
5,200,0.05,MSLCR,1.90406283501626,0.986985341209321,10
6,200,0.05,MVNR,2.05610691473285,,10
6,200,0.05,MVTR,2.05610687778926,,10
6,200,0.05,MSLR,2.05610200627523,,10
6,200,0.05,MVNCR,2.054968986839,0.252522052629717,10
6,200,0.05,MVTCR,2.05482717328451,0.258084015912304,10
6,200,0.05,MSLCR,2.07419912032821,0.987519308969158,10
7,200,0.05,MVNR,2.03993629602861,,10
7,200,0.05,MVTR,2.03993556925444,,10
7,200,0.05,MSLR,2.03992550555544,,10
7,200,0.05,MVNCR,2.03886139646889,0.390150940911868,10
7,200,0.05,MVTCR,2.03900059187391,0.397271816033339,10
7,200,0.05,MSLCR,2.04701014551688,0.737555791729223,10
8,200,0.05,MVNR,2.15074694161323,,10
8,200,0.05,MVTR,2.15028740961483,,10
8,200,0.05,MSLR,2.15003185196985,,10
8,200,0.05,MVNCR,2.14973461664428,0.286533901400729,10
8,200,0.05,MVTCR,2.14984887401188,0.29007406240286,10
8,200,0.05,MSLCR,2.16661098497034,0.954507818839685,10
9,200,0.05,MVNR,1.99117776950477,,10
9,200,0.05,MVTR,1.99104315646525,,10
9,200,0.05,MSLR,1.9909447030737,,10
9,200,0.05,MVNCR,1.9905979128599,0.201055961074189,10
9,200,0.05,MVTCR,1.99096107209181,0.219414964512869,10
9,200,0.05,MSLCR,2.02295262853008,1.13328284593944,10
10,200,0.05,MVNR,2.09603364064023,,10
10,200,0.05,MVTR,2.09552341226549,,10
10,200,0.05,MSLR,2.09538052798002,,10
10,200,0.05,MVNCR,2.09532733580945,0.210188268469518,10
10,200,0.05,MVTCR,2.09593397972002,0.223088449366884,10
10,200,0.05,MSLCR,2.11324318140032,1.10186007960748,10
11,200,0.05,MVNR,2.02882209780039,,10
11,200,0.05,MVTR,2.02872590553176,,10
11,200,0.05,MSLR,2.02861643990356,,10
11,200,0.05,MVNCR,2.02822367790526,0.224990891142662,10
11,200,0.05,MVTCR,2.02878413405158,0.238019479588804,10
11,200,0.05,MSLCR,2.04628454534978,0.927228473034971,10
12,200,0.05,MVNR,2.07065496511658,,10
12,200,0.05,MVTR,2.07065487219608,,10
12,200,0.05,MSLR,2.07065374379125,,10
12,200,0.05,MVNCR,2.070028207491,0.241083183640546,10
12,200,0.05,MVTCR,2.0700875718753,0.256945202321435,10
12,200,0.05,MSLCR,2.08505358757489,0.823652726812537,10
13,200,0.05,MVNR,2.04925610282056,,10
13,200,0.05,MVTR,2.04894877438658,,10
13,200,0.05,MSLR,2.04878616363523,,10
13,200,0.05,MVNCR,2.04802999565204,0.181870513027116,10
13,200,0.05,MVTCR,2.04800660717346,0.174849390182964,10
13,200,0.05,MSLCR,2.05884809698621,0.796302029526786,10
14,200,0.05,MVNR,1.99621764375486,,10
14,200,0.05,MVTR,1.99621723118865,,10
14,200,0.05,MSLR,1.99621086216918,,10
14,200,0.05,MVNCR,1.99426531100891,0.485746916900286,10
14,200,0.05,MVTCR,1.99390801234489,0.468176582151341,10
14,200,0.05,MSLCR,2.04913882114935,0.806011093116815,10
15,200,0.05,MVNR,2.07206652161623,,10
15,200,0.05,MVTR,2.0720324834275,,10
15,200,0.05,MSLR,2.07204199660426,,10
15,200,0.05,MVNCR,2.07117019018276,0.310174972004718,10
15,200,0.05,MVTCR,2.07124264409682,0.316912485422162,10
15,200,0.05,MSLCR,2.09500097947907,1.11113876492662,10
16,200,0.05,MVNR,2.17808543999894,,10
16,200,0.05,MVTR,2.17804025689434,,10
16,200,0.05,MSLR,2.17802152392711,,10
16,200,0.05,MVNCR,2.17689856326417,0.245632140641152,10
16,200,0.05,MVTCR,2.17689384341776,0.239480694598593,10
16,200,0.05,MSLCR,2.2075802802119,0.651188515831984,10
17,200,0.05,MVNR,1.96285249913007,,10
17,200,0.05,MVTR,1.96285477499269,,10
17,200,0.05,MSLR,1.96284896583964,,10
17,200,0.05,MVNCR,1.96126405861721,0.225242392249037,10
17,200,0.05,MVTCR,1.96122227451756,0.23243690701334,10
17,200,0.05,MSLCR,1.99363016358212,0.707412197533169,10
18,200,0.05,MVNR,1.83087358982085,,10
18,200,0.05,MVTR,1.83087363643043,,10
18,200,0.05,MSLR,1.8308728099527,,10
18,200,0.05,MVNCR,1.83003605782985,0.257076750144745,10
18,200,0.05,MVTCR,1.83003078404812,0.25041774667918,10
18,200,0.05,MSLCR,1.93456209910839,1.16201044786605,10
19,200,0.05,MVNR,2.00579616904806,,10
19,200,0.05,MVTR,2.00579614805975,,10
19,200,0.05,MSLR,2.00579282078371,,10
19,200,0.05,MVNCR,2.0044805592955,0.257841355293639,10
19,200,0.05,MVTCR,2.00449610128664,0.267959341093365,10
19,200,0.05,MSLCR,2.04742649317116,0.551454257146554,10
20,200,0.05,MVNR,1.92349279882351,,10
20,200,0.05,MVTR,1.92349316597003,,10
20,200,0.05,MSLR,1.92347724639882,,10
20,200,0.05,MVNCR,1.92254018065697,0.274680048882105,10
20,200,0.05,MVTCR,1.92264610684831,0.294665866856565,10
20,200,0.05,MSLCR,1.9528644541174,0.758206937060665,10
21,200,0.05,MVNR,2.02257448212929,,10
21,200,0.05,MVTR,2.02221969232154,,10
21,200,0.05,MSLR,2.02243612853276,,10
21,200,0.05,MVNCR,2.02006256480736,0.894687265770609,10
21,200,0.05,MVTCR,2.0194849029176,0.87726058627322,10
21,200,0.05,MSLCR,2.04789145574133,1.12156277979627,10
22,200,0.05,MVNR,1.9494085514904,,10
22,200,0.05,MVTR,1.94940884169822,,10
22,200,0.05,MSLR,1.94940649090872,,10
22,200,0.05,MVNCR,1.9488602703804,0.40108004367604,10
22,200,0.05,MVTCR,1.9488044402968,0.392431802486913,10
22,200,0.05,MSLCR,1.96645871088799,0.978189469330568,10
23,200,0.05,MVNR,2.29337037295372,,10
23,200,0.05,MVTR,2.29292810196617,,10
23,200,0.05,MSLR,2.29288040861639,,10
23,200,0.05,MVNCR,2.29206393964262,0.324116784161058,10
23,200,0.05,MVTCR,2.29159181275743,0.345576488842522,10
23,200,0.05,MSLCR,2.30661276399113,1.13661411091603,10
24,200,0.05,MVNR,2.01736292254173,,10
24,200,0.05,MVTR,2.01736230002146,,10
24,200,0.05,MSLR,2.01735748504752,,10
24,200,0.05,MVNCR,2.01684324746607,0.478046822189914,10
24,200,0.05,MVTCR,2.01677164871102,0.480097585477243,10
24,200,0.05,MSLCR,2.03655637935819,1.06790408990686,10
25,200,0.05,MVNR,1.9363354526409,,10
25,200,0.05,MVTR,1.93633542410914,,10
25,200,0.05,MSLR,1.93633452510573,,10
25,200,0.05,MVNCR,1.93566211423848,0.316446994955963,10
25,200,0.05,MVTCR,1.9356297484959,0.321068391737298,10
25,200,0.05,MSLCR,1.98193567832509,0.800600661298193,10
26,200,0.05,MVNR,1.99821335844946,,10
26,200,0.05,MVTR,1.99821306548636,,10
26,200,0.05,MSLR,1.99820679071563,,10
26,200,0.05,MVNCR,1.99746973466467,0.354352829510105,10
26,200,0.05,MVTCR,1.99754334758823,0.370220590604625,10
26,200,0.05,MSLCR,2.03204676363675,0.949893640113549,10
27,200,0.05,MVNR,2.09778298738936,,10
27,200,0.05,MVTR,2.09778250040489,,10
27,200,0.05,MSLR,2.09777840449537,,10
27,200,0.05,MVNCR,2.09584495423949,0.25502175149192,10
27,200,0.05,MVTCR,2.09577682702569,0.257237911717765,10
27,200,0.05,MSLCR,2.11519894818222,0.819096862714841,10
28,200,0.05,MVNR,1.91070173037479,,10
28,200,0.05,MVTR,1.91070130502081,,10
28,200,0.05,MSLR,1.91070039219762,,10
28,200,0.05,MVNCR,1.90998757551185,0.313051781702146,10
28,200,0.05,MVTCR,1.91007214987451,0.310670230085845,10
28,200,0.05,MSLCR,1.93611225798352,0.945452391526955,10
29,200,0.05,MVNR,1.95192893072181,,10
29,200,0.05,MVTR,1.95151209503626,,10
29,200,0.05,MSLR,1.95139214720046,,10
29,200,0.05,MVNCR,1.9508203068738,0.288072534099882,10
29,200,0.05,MVTCR,1.95086512413096,0.277209430459596,10
29,200,0.05,MSLCR,1.96378552748673,0.528330562397559,10
30,200,0.05,MVNR,1.80399656750427,,10
30,200,0.05,MVTR,1.80399654566356,,10
30,200,0.05,MSLR,1.80399440719281,,10
30,200,0.05,MVNCR,1.80299257721377,0.270274581177835,10
30,200,0.05,MVTCR,1.80299920664626,0.272993724439851,10
30,200,0.05,MSLCR,1.8606089689523,0.701862680395971,10
31,200,0.05,MVNR,2.04861614090708,,10
31,200,0.05,MVTR,2.04861568716829,,10
31,200,0.05,MSLR,2.04861200208726,,10
31,200,0.05,MVNCR,2.04809671661602,0.479679034392405,10
31,200,0.05,MVTCR,2.04862864306589,0.447784630620695,10
31,200,0.05,MSLCR,2.06447647056128,1.22920109504783,10
32,200,0.05,MVNR,2.03244668888194,,10
32,200,0.05,MVTR,2.03243855632976,,10
32,200,0.05,MSLR,2.03244501254745,,10
32,200,0.05,MVNCR,2.03196783949945,0.246384970174814,10
32,200,0.05,MVTCR,2.03295620749197,0.249431704164288,10
32,200,0.05,MSLCR,2.05130738771074,0.99344977652903,10
33,200,0.05,MVNR,2.05507069397225,,10
33,200,0.05,MVTR,2.05507010053147,,10
33,200,0.05,MSLR,2.05506384000342,,10
33,200,0.05,MVNCR,2.05357959798815,0.421829866759381,10
33,200,0.05,MVTCR,2.05352520653181,0.397272675336604,10
33,200,0.05,MSLCR,2.07335091191465,0.736741369135473,10
34,200,0.05,MVNR,2.04363708552332,,10
34,200,0.05,MVTR,2.04319099992825,,10
34,200,0.05,MSLR,2.04328811746951,,10
34,200,0.05,MVNCR,2.04215931215059,0.57222406577561,10
34,200,0.05,MVTCR,2.04184409625467,0.531298236280748,10
34,200,0.05,MSLCR,2.0644527107091,0.748555970718419,10
35,200,0.05,MVNR,1.90856810023113,,10
35,200,0.05,MVTR,1.9085677974916,,10
35,200,0.05,MSLR,1.90856606303179,,10
35,200,0.05,MVNCR,1.90850409156169,0.494176899010144,10
35,200,0.05,MVTCR,1.90823841857869,0.486078151572871,10
35,200,0.05,MSLCR,1.95274639362394,0.948288018144929,10
36,200,0.05,MVNR,1.9970325317296,,10
36,200,0.05,MVTR,1.99663148120389,,10
36,200,0.05,MSLR,1.99650451092088,,10
36,200,0.05,MVNCR,1.99604528613226,0.318631198917489,10
36,200,0.05,MVTCR,1.99624763502475,0.300415732195427,10
36,200,0.05,MSLCR,2.0359237640934,0.909178189759558,10
37,200,0.05,MVNR,2.03561361231916,,10
37,200,0.05,MVTR,2.03561301337204,,10
37,200,0.05,MSLR,2.03561212829189,,10
37,200,0.05,MVNCR,2.03436800476794,0.248654647827474,10
37,200,0.05,MVTCR,2.03466524520476,0.242481471614058,10
37,200,0.05,MSLCR,2.06539206203327,0.669421050932608,10
38,200,0.05,MVNR,2.02861526137337,,10
38,200,0.05,MVTR,2.02861644440395,,10
38,200,0.05,MSLR,2.02861325297334,,10
38,200,0.05,MVNCR,2.02757960522916,0.255150853369716,10
38,200,0.05,MVTCR,2.02799583270474,0.255153184640968,10
38,200,0.05,MSLCR,2.03763145358974,1.01741557895769,10
39,200,0.05,MVNR,1.9479883417388,,10
39,200,0.05,MVTR,1.94798763947637,,10
39,200,0.05,MSLR,1.94783740375672,,10
39,200,0.05,MVNCR,1.94690418924292,0.320021059526786,10
39,200,0.05,MVTCR,1.9469528572067,0.301829061007022,10
39,200,0.05,MSLCR,1.96104003923925,0.791028307248165,10
40,200,0.05,MVNR,1.87747842649562,,10
40,200,0.05,MVTR,1.87747837649611,,10
40,200,0.05,MSLR,1.87747676512867,,10
40,200,0.05,MVNCR,1.87735740262367,0.221189520143728,10
40,200,0.05,MVTCR,1.87744711446623,0.238073083981957,10
40,200,0.05,MSLCR,1.91454945847501,0.881267196003887,10
41,200,0.05,MVNR,1.94335110221722,,10
41,200,0.05,MVTR,1.94335094508557,,10
41,200,0.05,MSLR,1.9433501505984,,10
41,200,0.05,MVNCR,1.94278263498945,0.181261216418986,10
41,200,0.05,MVTCR,1.94271231766578,0.195449025927376,10
41,200,0.05,MSLCR,1.96610247435622,1.09464481025156,10
42,200,0.05,MVNR,2.00808374723649,,10
42,200,0.05,MVTR,2.00808371625592,,10
42,200,0.05,MSLR,2.00808148535359,,10
42,200,0.05,MVNCR,2.0063744642863,0.212923583592414,10
42,200,0.05,MVTCR,2.00636019680932,0.226090420602505,10
42,200,0.05,MSLCR,2.01706243700437,0.613971518234145,10
43,200,0.05,MVNR,1.86250026006425,,10
43,200,0.05,MVTR,1.86227694046008,,10
43,200,0.05,MSLR,1.86211148564863,,10
43,200,0.05,MVNCR,1.86199437697243,0.21957147708444,10
43,200,0.05,MVTCR,1.8620226819766,0.223026419289512,10
43,200,0.05,MSLCR,1.88802962415886,0.825748335407283,10
44,200,0.05,MVNR,2.09072928196578,,10
44,200,0.05,MVTR,2.09072946030488,,10
44,200,0.05,MSLR,2.09072642423394,,10
44,200,0.05,MVNCR,2.0896045897087,0.556200983879248,10
44,200,0.05,MVTCR,2.08961405231599,0.556312246401227,10
44,200,0.05,MSLCR,2.11711769833422,1.26564943155038,10
45,200,0.05,MVNR,1.83170691829689,,10
45,200,0.05,MVTR,1.83170660419172,,10
45,200,0.05,MSLR,1.83170266016743,,10
45,200,0.05,MVNCR,1.83043039716305,0.291748111592973,10
45,200,0.05,MVTCR,1.8303156647943,0.281508599880073,10
45,200,0.05,MSLCR,1.88607098156901,0.864957563692537,10
46,200,0.05,MVNR,2.11177716712819,,10
46,200,0.05,MVTR,2.11177693520099,,10
46,200,0.05,MSLR,2.1116048757128,,10
46,200,0.05,MVNCR,2.11107268939622,0.418963255939076,10
46,200,0.05,MVTCR,2.11117520331065,0.420320730475343,10
46,200,0.05,MSLCR,2.13985970214463,0.97370286864477,10
47,200,0.05,MVNR,2.07447298358293,,10
47,200,0.05,MVTR,2.07337969802593,,10
47,200,0.05,MSLR,2.07334883327837,,10
47,200,0.05,MVNCR,2.07322019693333,0.311406667461601,10
47,200,0.05,MVTCR,2.07436057117386,0.313049084178226,10
47,200,0.05,MSLCR,2.09971679695783,1.23552710858323,10
48,200,0.05,MVNR,2.04650561063941,,10
48,200,0.05,MVTR,2.04645121172055,,10
48,200,0.05,MSLR,2.046498301231,,10
48,200,0.05,MVNCR,2.04566586590491,0.190196060355891,10
48,200,0.05,MVTCR,2.04585334109433,0.198428741227288,10
48,200,0.05,MSLCR,2.06038705012133,1.10512111049908,10
49,200,0.05,MVNR,1.96082589877248,,10
49,200,0.05,MVTR,1.96068787394953,,10
49,200,0.05,MSLR,1.96059337449582,,10
49,200,0.05,MVNCR,1.95981402436324,0.223304123666816,10
49,200,0.05,MVTCR,1.95985931425412,0.241146424987687,10
49,200,0.05,MSLCR,1.97002471755446,1.20811161808961,10
50,200,0.05,MVNR,1.83251087150663,,10
50,200,0.05,MVTR,1.8319212174394,,10
50,200,0.05,MSLR,1.83160543881096,,10
50,200,0.05,MVNCR,1.83095439124146,0.265458498989605,10
50,200,0.05,MVTCR,1.83081524871035,0.267756973928719,10
50,200,0.05,MSLCR,1.883947146436,0.899280992516089,10
51,200,0.05,MVNR,1.86246463919214,,10
51,200,0.05,MVTR,1.86246461244314,,10
51,200,0.05,MSLR,1.86240943906331,,10
51,200,0.05,MVNCR,1.86143560010157,0.312240358787034,10
51,200,0.05,MVTCR,1.86137190606126,0.316051545618207,10
51,200,0.05,MSLCR,1.87670047644238,1.06779581427345,10
52,200,0.05,MVNR,2.0282823506037,,10
52,200,0.05,MVTR,2.02825787233019,,10
52,200,0.05,MSLR,2.02796835141043,,10
52,200,0.05,MVNCR,2.02686033736494,0.373659642142134,10
52,200,0.05,MVTCR,2.02682577143948,0.369469683546958,10
52,200,0.05,MSLCR,2.04199130543131,1.02270848627544,10
